Time,data
2022-01-17 10:28:58,1064961048041160000 
2022-01-17 10:28:58,1064963126805330000 
2022-01-17 10:28:58,1064962482560240000 
2022-01-17 10:28:58,1064963698035980000 
2022-01-17 10:28:58,1064963410273170000 
2022-01-17 10:28:58,1064963483287620000 
2022-01-17 10:28:58,1064963195524810000 
2022-01-17 10:28:58,1064963268539250000 
2022-01-17 10:28:58,1064963625021540000 
2022-01-17 10:28:58,1064963195524810000 
2022-01-17 10:28:58,1064963625021540000 
2022-01-17 10:28:58,1064963268539250000 
2022-01-17 10:28:58,1064963053790890000 
2022-01-17 10:28:58,1064962697308600000 
2022-01-17 10:28:58,1064962980776440000 
2022-01-17 10:28:58,1064964269266630000 
2022-01-17 10:28:58,1064963552007090000 
2022-01-17 10:28:58,1064962409545790000 
2022-01-17 10:28:58,1064961907034620000 
2022-01-17 10:28:58,1064961619271810000 
2022-01-17 10:28:58,1064958973571960000 
2022-01-17 10:28:58,1064961477537890000 
2022-01-17 10:28:59,1064959617817050000 
2022-01-17 10:28:59,1064959905579860000 
2022-01-17 10:28:59,1064960335076590000 
2022-01-17 10:28:59,1064960476810510000 
2022-01-17 10:28:59,1064960262062150000 
2022-01-17 10:28:59,1064960403796070000 
2022-01-17 10:28:59,1064961048041160000 
2022-01-17 10:28:59,1064961692286260000 
2022-01-17 10:28:59,1064961765300700000 
2022-01-17 10:28:59,1064961619271810000 
2022-01-17 10:28:59,1064961408818410000 
2022-01-17 10:28:59,1064961194070050000 
2022-01-17 10:28:59,1064964269266630000 
2022-01-17 10:28:59,1064961048041160000 
2022-01-17 10:28:59,1064966060268000000 
2022-01-17 10:28:59,1064961121055610000 
2022-01-17 10:28:59,1064961550552330000 
2022-01-17 10:28:59,1064965343008460000 
2022-01-17 10:28:59,1064962980776440000 
2022-01-17 10:28:59,1064964771777810000 
2022-01-17 10:28:59,1064961619271810000 
2022-01-17 10:28:59,1064964127532710000 
2022-01-17 10:28:59,1064963483287620000 
2022-01-17 10:28:59,1064962907762000000 
2022-01-17 10:28:59,1064963625021540000 
2022-01-17 10:28:59,1064965484742380000 
2022-01-17 10:28:59,1064962839042520000 
2022-01-17 10:28:59,1064965630771270000 
2022-01-17 10:28:59,1064965201274540000 
2022-01-17 10:28:59,1064964986526170000 
2022-01-17 10:28:59,1064963195524810000 
2022-01-17 10:28:59,1064964269266630000 
2022-01-17 10:28:59,1064964415295520000 
2022-01-17 10:28:59,1064962839042520000 
2022-01-17 10:28:59,1064964342281080000 
2022-01-17 10:29:00,1064962980776450000 
2022-01-17 10:29:00,1064964698763360000 
2022-01-17 10:29:00,1064961477537890000 
2022-01-17 10:29:00,1064961907034620000 
2022-01-17 10:29:00,1064963341553700000 
2022-01-17 10:29:00,1064964415295520000 
2022-01-17 10:29:00,1064964269266630000 
2022-01-17 10:29:00,1064961838315140000 
2022-01-17 10:29:00,1064961765300700000 
2022-01-17 10:29:00,1064961550552330000 
2022-01-17 10:29:00,1064962766028080000 
2022-01-17 10:29:00,1064964630043890000 
2022-01-17 10:29:00,1064962980776440000 
2022-01-17 10:29:00,1064962766028080000 
2022-01-17 10:29:00,1064961907034620000 
2022-01-17 10:29:00,1064964484015000000 
2022-01-17 10:29:00,1064965703785710000 
2022-01-17 10:29:00,1064966133282440000 
2022-01-17 10:29:00,1064966275016360000 
2022-01-17 10:29:00,1064964200547160000 
2022-01-17 10:29:00,1064964484015000000 
2022-01-17 10:29:00,1064962121782990000 
2022-01-17 10:29:00,1064964342281080000 
2022-01-17 10:29:00,1064964630043890000 
2022-01-17 10:29:00,1064962482560240000 
2022-01-17 10:29:00,1064963341553700000 
2022-01-17 10:29:00,1064961408818410000 
2022-01-17 10:29:00,1064961477537890000 
2022-01-17 10:29:00,1064963839769900000 
2022-01-17 10:29:00,1064960764573320000 
2022-01-17 10:29:00,1064960403796070000 
2022-01-17 10:29:00,1064961550552340000 
2022-01-17 10:29:00,1064960691558880000 
2022-01-17 10:29:00,1064962624294160000 
2022-01-17 10:29:01,1064959330054240000 
2022-01-17 10:29:01,1064958685809150000 
2022-01-17 10:29:01,1064958685809150000 
2022-01-17 10:29:01,1064959261334770000 
2022-01-17 10:29:01,1064958900557510000 
2022-01-17 10:29:01,1064958544075230000 
2022-01-17 10:29:01,1064959905579860000 
2022-01-17 10:29:01,1064959544802610000 
2022-01-17 10:29:01,1064962267811870000 
2022-01-17 10:29:01,1064960549824950000 
2022-01-17 10:29:01,1064961838315140000 
2022-01-17 10:29:01,1064963341553700000 
2022-01-17 10:29:01,1064962697308600000 
2022-01-17 10:29:01,1064961838315140000 
2022-01-17 10:29:01,1064962053063510000 
2022-01-17 10:29:01,1064963839769900000 
2022-01-17 10:29:01,1064964630043890000 
2022-01-17 10:29:01,1064963985798790000 
2022-01-17 10:29:01,1064964054518270000 
2022-01-17 10:29:01,1064963195524810000 
2022-01-17 10:29:01,1064963195524810000 
2022-01-17 10:29:01,1064963839769900000 
2022-01-17 10:29:01,1064962053063510000 
2022-01-17 10:29:01,1064965772505190000 
2022-01-17 10:29:01,1064965274288980000 
2022-01-17 10:29:01,1064963698035980000 
2022-01-17 10:29:01,1064961619271810000 
2022-01-17 10:29:01,1064962194797430000 
2022-01-17 10:29:01,1064964484015000000 
2022-01-17 10:29:01,1064963839769900000 
2022-01-17 10:29:01,1064963625021540000 
2022-01-17 10:29:01,1064960618544430000 
2022-01-17 10:29:02,1064959617817050000 
2022-01-17 10:29:02,1064959115305880000 
2022-01-17 10:29:02,1064958685809150000 
2022-01-17 10:29:02,1064957255585040000 
2022-01-17 10:29:02,1064957109556150000 
2022-01-17 10:29:02,1064957972844580000 
2022-01-17 10:29:02,1064959476083130000 
2022-01-17 10:29:02,1064959330054240000 
2022-01-17 10:29:02,1064958685809150000 
2022-01-17 10:29:02,1064958758823590000 
2022-01-17 10:29:02,1064957040836670000 
2022-01-17 10:29:02,1064957753801250000 
2022-01-17 10:29:02,1064958187592940000 
2022-01-17 10:29:02,1064957753801240000 
2022-01-17 10:29:02,1064957685081770000 
2022-01-17 10:29:02,1064958544075230000 
2022-01-17 10:29:02,1064958544075230000 
2022-01-17 10:29:02,1064959617817050000 
2022-01-17 10:29:02,1064959042291430000 
2022-01-17 10:29:02,1064956753073860000 
2022-01-17 10:29:02,1064956469606020000 
2022-01-17 10:29:02,1064957470333400000 
2022-01-17 10:29:02,1064958329326860000 
2022-01-17 10:29:02,1064959042291430000 
2022-01-17 10:29:06,1064958831838040000 
2022-01-17 10:29:06,1064959544802610000 
2022-01-17 10:29:06,1064958758823590000 
2022-01-17 10:29:06,1064957685081770000 
2022-01-17 10:29:06,1064959042291430000 
2022-01-17 10:29:06,1064958900557510000 
2022-01-17 10:29:06,1064960764573320000 
2022-01-17 10:29:06,1064960764573320000 
2022-01-17 10:29:06,1064961262789530000 
2022-01-17 10:29:06,1064962482560240000 
2022-01-17 10:29:06,1064961765300700000 
2022-01-17 10:29:06,1064962907762000000 
2022-01-17 10:29:06,1064958544075230000 
2022-01-17 10:29:06,1064960335076590000 
2022-01-17 10:29:06,1064959403068690000 
2022-01-17 10:29:06,1064957182570590000 
2022-01-17 10:29:06,1064957826815690000 
2022-01-17 10:29:06,1064957328599480000 
2022-01-17 10:29:06,1064960262062150000 
2022-01-17 10:29:07,1064958114578500000 
2022-01-17 10:29:07,1064960691558880000 
2022-01-17 10:29:07,1064963552007100000 
2022-01-17 10:29:07,1064961335803970000 
2022-01-17 10:29:07,1064960975026720000 
2022-01-17 10:29:07,1064960262062150000 
2022-01-17 10:29:07,1064960833292800000 
2022-01-17 10:29:07,1064961048041160000 
2022-01-17 10:29:07,1064962053063510000 
2022-01-17 10:29:07,1064962766028080000 
2022-01-17 10:29:07,1064961838315140000 
2022-01-17 10:29:07,1064959330054240000 
2022-01-17 10:29:07,1064960403796070000 
2022-01-17 10:29:07,1064959544802610000 
2022-01-17 10:29:07,1064961121055600000 
2022-01-17 10:29:07,1064961980049060000 
2022-01-17 10:29:07,1064958471060780000 
2022-01-17 10:29:07,1064958831838040000 
2022-01-17 10:29:07,1064957899830130000 
2022-01-17 10:29:07,1064957826815690000 
2022-01-17 10:29:07,1064957182570590000 
2022-01-17 10:29:07,1064958900557510000 
2022-01-17 10:29:07,1064962267811870000 
2022-01-17 10:29:07,1064959476083130000 
2022-01-17 10:29:07,1064963126805330000 
2022-01-17 10:29:07,1064962766028080000 
2022-01-17 10:29:07,1064960403796070000 
2022-01-17 10:29:07,1064961335803970000 
2022-01-17 10:29:07,1064961765300700000 
2022-01-17 10:29:08,1064962624294160000 
2022-01-17 10:29:08,1064962697308600000 
2022-01-17 10:29:08,1064961980049060000 
2022-01-17 10:29:08,1064962053063510000 
2022-01-17 10:29:08,1064962624294160000 
2022-01-17 10:29:08,1064962551279720000 
2022-01-17 10:29:08,1064963410273170000 
2022-01-17 10:29:08,1064963268539250000 
2022-01-17 10:29:08,1064962194797430000 
2022-01-17 10:29:08,1064962907762000000 
2022-01-17 10:29:08,1064962766028080000 
2022-01-17 10:29:08,1064962980776440000 
2022-01-17 10:29:08,1064962482560240000 
2022-01-17 10:29:08,1064961477537890000 
2022-01-17 10:29:08,1064962409545790000 
2022-01-17 10:29:08,1064963053790890000 
2022-01-17 10:29:08,1064961980049060000 
2022-01-17 10:29:08,1064963126805330000 
2022-01-17 10:29:08,1064962194797430000 
2022-01-17 10:29:08,1064962839042520000 
2022-01-17 10:29:08,1064962766028080000 
2022-01-17 10:29:08,1064961477537890000 
2022-01-17 10:29:08,1064961980049060000 
2022-01-17 10:29:08,1064962697308600000 
2022-01-17 10:29:08,1064963195524810000 
2022-01-17 10:29:08,1064964054518270000 
2022-01-17 10:29:08,1064964269266630000 
2022-01-17 10:29:08,1064963985798790000 
2022-01-17 10:29:08,1064963552007100000 
2022-01-17 10:29:08,1064964484015000000 
2022-01-17 10:29:08,1064963625021540000 
2022-01-17 10:29:08,1064963126805330000 
2022-01-17 10:29:08,1064963195524810000 
2022-01-17 10:29:08,1064962053063510000 
2022-01-17 10:29:08,1064961692286260000 
2022-01-17 10:29:08,1064962267811870000 
2022-01-17 10:29:08,1064962697308600000 
2022-01-17 10:29:08,1064961907034620000 
2022-01-17 10:29:08,1064962624294160000 
2022-01-17 10:29:08,1064962194797430000 
2022-01-17 10:29:08,1064962766028080000 
2022-01-17 10:29:08,1064961980049060000 
2022-01-17 10:29:08,1064961408818410000 
2022-01-17 10:29:08,1064962766028080000 
2022-01-17 10:29:08,1064962839042520000 
2022-01-17 10:29:08,1064962551279710000 
2022-01-17 10:29:08,1064961692286260000 
2022-01-17 10:29:09,1064961907034620000 
2022-01-17 10:29:09,1064961907034620000 
2022-01-17 10:29:09,1064961048041160000 
2022-01-17 10:29:09,1064962336531350000 
2022-01-17 10:29:09,1064961335803970000 
2022-01-17 10:29:09,1064963268539250000 
2022-01-17 10:29:09,1064961121055610000 
2022-01-17 10:29:09,1064963053790890000 
2022-01-17 10:29:09,1064961907034620000 
2022-01-17 10:29:09,1064962482560240000 
2022-01-17 10:29:09,1064961838315140000 
2022-01-17 10:29:09,1064960906307240000 
2022-01-17 10:29:09,1064962053063510000 
2022-01-17 10:29:09,1064962194797430000 
2022-01-17 10:29:09,1064961194070050000 
2022-01-17 10:29:09,1064960833292800000 
2022-01-17 10:29:09,1064962482560240000 
2022-01-17 10:29:09,1064960906307240000 
2022-01-17 10:29:09,1064959905579860000 
2022-01-17 10:29:09,1064960189047700000 
2022-01-17 10:29:09,1064961550552340000 
2022-01-17 10:29:09,1064960262062150000 
2022-01-17 10:29:09,1064960189047700000 
2022-01-17 10:29:09,1064959905579860000 
2022-01-17 10:29:10,1064961408818410000 
2022-01-17 10:29:10,1064963126805330000 
2022-01-17 10:29:10,1064961980049070000 
2022-01-17 10:29:10,1064963552007100000 
2022-01-17 10:29:10,1064962551279720000 
2022-01-17 10:29:10,1064962121782990000 
2022-01-17 10:29:10,1064962551279720000 
2022-01-17 10:29:10,1064961692286260000 
2022-01-17 10:29:10,1064962409545790000 
2022-01-17 10:29:10,1064962766028080000 
2022-01-17 10:29:10,1064961477537890000 
2022-01-17 10:29:10,1064960833292800000 
2022-01-17 10:29:10,1064960975026720000 
2022-01-17 10:29:10,1064960906307240000 
2022-01-17 10:29:10,1064961262789530000 
2022-01-17 10:29:10,1064960833292800000 
2022-01-17 10:29:10,1064960833292800000 
2022-01-17 10:29:10,1064961838315140000 
2022-01-17 10:29:10,1064961619271810000 
2022-01-17 10:29:10,1064962551279720000 
2022-01-17 10:29:10,1064961619271810000 
2022-01-17 10:29:10,1064961408818410000 
2022-01-17 10:29:10,1064962624294160000 
2022-01-17 10:29:10,1064962267811870000 
2022-01-17 10:29:10,1064961121055610000 
2022-01-17 10:29:10,1064961121055610000 
2022-01-17 10:29:10,1064961194070050000 
2022-01-17 10:29:10,1064961477537890000 
2022-01-17 10:29:10,1064961838315140000 
2022-01-17 10:29:10,1064962267811870000 
2022-01-17 10:29:10,1064961619271810000 
2022-01-17 10:29:10,1064961121055610000 
2022-01-17 10:29:10,1064963053790890000 
2022-01-17 10:29:10,1064962336531350000 
2022-01-17 10:29:11,1064962697308600000 
2022-01-17 10:29:11,1064962551279710000 
2022-01-17 10:29:11,1064962053063510000 
2022-01-17 10:29:11,1064962409545790000 
2022-01-17 10:29:11,1064962766028080000 
2022-01-17 10:29:11,1064962839042520000 
2022-01-17 10:29:11,1064962482560240000 
2022-01-17 10:29:11,1064964269266630000 
2022-01-17 10:29:11,1064963625021540000 
2022-01-17 10:29:11,1064963341553700000 
2022-01-17 10:29:11,1064962121782990000 
2022-01-17 10:29:11,1064961121055610000 
2022-01-17 10:29:11,1064961765300700000 
2022-01-17 10:29:11,1064960691558880000 
2022-01-17 10:29:11,1064959974299340000 
2022-01-17 10:29:11,1064960906307240000 
2022-01-17 10:29:11,1064960691558880000 
2022-01-17 10:29:11,1064960335076590000 
2022-01-17 10:29:11,1064961408818410000 
2022-01-17 10:29:11,1064960975026720000 
2022-01-17 10:29:11,1064961619271810000 
2022-01-17 10:29:11,1064960833292800000 
2022-01-17 10:29:11,1064960189047700000 
2022-01-17 10:29:11,1064959686536530000 
2022-01-17 10:29:11,1064960335076590000 
2022-01-17 10:29:11,1064960335076590000 
2022-01-17 10:29:11,1064960833292800000 
2022-01-17 10:29:11,1064959617817050000 
2022-01-17 10:29:12,1064961477537890000 
2022-01-17 10:29:12,1064962409545790000 
2022-01-17 10:29:12,1064963195524810000 
2022-01-17 10:29:12,1064962336531350000 
2022-01-17 10:29:12,1064962766028080000 
2022-01-17 10:29:12,1064961692286250000 
2022-01-17 10:29:12,1064961550552330000 
2022-01-17 10:29:12,1064960476810510000 
2022-01-17 10:29:12,1064962336531350000 
2022-01-17 10:29:12,1064960189047700000 
2022-01-17 10:29:12,1064962267811870000 
2022-01-17 10:29:12,1064961048041160000 
2022-01-17 10:29:12,1064961692286260000 
2022-01-17 10:29:12,1064961838315140000 
2022-01-17 10:29:12,1064961619271810000 
2022-01-17 10:29:12,1064961048041160000 
2022-01-17 10:29:12,1064961550552340000 
2022-01-17 10:29:12,1064961121055610000 
2022-01-17 10:29:12,1064961121055610000 
2022-01-17 10:29:12,1064960618544430000 
2022-01-17 10:29:12,1064961121055610000 
2022-01-17 10:29:12,1064961692286260000 
2022-01-17 10:29:12,1064960549824960000 
2022-01-17 10:29:12,1064961619271810000 
2022-01-17 10:29:12,1064960833292800000 
2022-01-17 10:29:12,1064960549824960000 
2022-01-17 10:29:13,1064961194070050000 
2022-01-17 10:29:13,1064961619271810000 
2022-01-17 10:29:13,1064961262789530000 
2022-01-17 10:29:13,1064961121055610000 
2022-01-17 10:29:13,1064960549824960000 
2022-01-17 10:29:13,1064961194070050000 
2022-01-17 10:29:13,1064961765300700000 
2022-01-17 10:29:13,1064961692286260000 
2022-01-17 10:29:13,1064962267811870000 
2022-01-17 10:29:13,1064962194797430000 
2022-01-17 10:29:13,1064961121055610000 
2022-01-17 10:29:13,1064961048041160000 
2022-01-17 10:29:13,1064961765300700000 
2022-01-17 10:29:13,1064962267811870000 
2022-01-17 10:29:13,1064961121055610000 
2022-01-17 10:29:13,1064960403796070000 
2022-01-17 10:29:13,1064960120328230000 
2022-01-17 10:29:13,1064962121782990000 
2022-01-17 10:29:13,1064961692286260000 
2022-01-17 10:29:13,1064961838315140000 
2022-01-17 10:29:13,1064961619271810000 
2022-01-17 10:29:13,1064960047313780000 
2022-01-17 10:29:13,1064960764573320000 
2022-01-17 10:29:13,1064962194797430000 
2022-01-17 10:29:13,1064960975026720000 
2022-01-17 10:29:13,1064960833292800000 
2022-01-17 10:29:13,1064960476810510000 
2022-01-17 10:29:13,1064960691558880000 
2022-01-17 10:29:13,1064961048041160000 
2022-01-17 10:29:13,1064962267811870000 
2022-01-17 10:29:13,1064961477537890000 
2022-01-17 10:29:13,1064961262789530000 
2022-01-17 10:29:18,1064962839042520000 
2022-01-17 10:29:18,1064960764573320000 
2022-01-17 10:29:18,1064961048041160000 
2022-01-17 10:29:18,1064962121782990000 
2022-01-17 10:29:18,1064962194797430000 
2022-01-17 10:29:18,1064962697308600000 
2022-01-17 10:29:18,1064962336531350000 
2022-01-17 10:29:18,1064962053063510000 
2022-01-17 10:29:18,1064962194797430000 
2022-01-17 10:29:18,1064963195524810000 
2022-01-17 10:29:18,1064958544075230000 
2022-01-17 10:29:18,1064958617089670000 
2022-01-17 10:29:18,1064959686536530000 
2022-01-17 10:29:18,1064960833292800000 
2022-01-17 10:29:18,1064959974299340000 
2022-01-17 10:29:18,1064960618544430000 
2022-01-17 10:29:18,1064961121055610000 
2022-01-17 10:29:18,1064962053063510000 
2022-01-17 10:29:18,1064963985798790000 
2022-01-17 10:29:18,1064962267811870000 
2022-01-17 10:29:18,1064963698035980000 
2022-01-17 10:29:18,1064964127532710000 
2022-01-17 10:29:18,1064962409545790000 
2022-01-17 10:29:18,1064962053063510000 
2022-01-17 10:29:18,1064962121782990000 
2022-01-17 10:29:18,1064962053063510000 
2022-01-17 10:29:18,1064961550552340000 
2022-01-17 10:29:18,1064959042291430000 
2022-01-17 10:29:18,1064960476810510000 
2022-01-17 10:29:18,1064962907762000000 
2022-01-17 10:29:18,1064963839769900000 
2022-01-17 10:29:18,1064964698763360000 
2022-01-17 10:29:18,1064964557029440000 
2022-01-17 10:29:18,1064962624294160000 
2022-01-17 10:29:18,1064962409545790000 
2022-01-17 10:29:18,1064962839042520000 
2022-01-17 10:29:18,1064962624294160000 
2022-01-17 10:29:18,1064962482560240000 
2022-01-17 10:29:18,1064963268539250000 
2022-01-17 10:29:18,1064962766028080000 
2022-01-17 10:29:18,1064963053790890000 
2022-01-17 10:29:18,1064963625021540000 
2022-01-17 10:29:18,1064960549824960000 
2022-01-17 10:29:18,1064960120328230000 
2022-01-17 10:29:18,1064963552007100000 
2022-01-17 10:29:18,1064959686536530000 
2022-01-17 10:29:18,1064963985798790000 
2022-01-17 10:29:18,1064958973571960000 
2022-01-17 10:29:18,1064959330054240000 
2022-01-17 10:29:18,1064963552007100000 
2022-01-17 10:29:18,1064963483287620000 
2022-01-17 10:29:18,1064963985798790000 
2022-01-17 10:29:18,1064960189047700000 
2022-01-17 10:29:18,1064963839769900000 
2022-01-17 10:29:18,1064961838315140000 
2022-01-17 10:29:18,1064961048041160000 
2022-01-17 10:29:18,1064963126805330000 
2022-01-17 10:29:18,1064962194797430000 
2022-01-17 10:29:18,1064961550552330000 
2022-01-17 10:29:18,1064959188320320000 
2022-01-17 10:29:19,1064960764573320000 
2022-01-17 10:29:19,1064960764573320000 
2022-01-17 10:29:19,1064960335076590000 
2022-01-17 10:29:19,1064959905579860000 
2022-01-17 10:29:19,1064959476083130000 
2022-01-17 10:29:19,1064960262062150000 
2022-01-17 10:29:19,1064959188320320000 
2022-01-17 10:29:19,1064959115305880000 
2022-01-17 10:29:19,1064964698763360000 
2022-01-17 10:29:19,1064963341553700000 
2022-01-17 10:29:19,1064963625021540000 
2022-01-17 10:29:19,1064958617089670000 
2022-01-17 10:29:19,1064959905579860000 
2022-01-17 10:29:19,1064960906307240000 
2022-01-17 10:29:19,1064961765300700000 
2022-01-17 10:29:19,1064961692286260000 
2022-01-17 10:29:19,1064961194070050000 
2022-01-17 10:29:19,1064962053063510000 
2022-01-17 10:29:19,1064961907034620000 
2022-01-17 10:29:19,1064961980049060000 
2022-01-17 10:29:19,1064961121055610000 
2022-01-17 10:29:19,1064959330054240000 
2022-01-17 10:29:19,1064960764573320000 
2022-01-17 10:29:19,1064960975026720000 
2022-01-17 10:29:19,1064959759550970000 
2022-01-17 10:29:19,1064960335076590000 
2022-01-17 10:29:19,1064960975026720000 
2022-01-17 10:29:19,1064960833292800000 
2022-01-17 10:29:19,1064960403796070000 
2022-01-17 10:29:19,1064961262789530000 
2022-01-17 10:29:19,1064960262062150000 
2022-01-17 10:29:19,1064962980776440000 
2022-01-17 10:29:19,1064961335803970000 
2022-01-17 10:29:19,1064961194070050000 
2022-01-17 10:29:19,1064962907762000000 
2022-01-17 10:29:19,1064961550552340000 
2022-01-17 10:29:19,1064961980049060000 
2022-01-17 10:29:19,1064960975026720000 
2022-01-17 10:29:19,1064963126805330000 
2022-01-17 10:29:19,1064960833292800000 
2022-01-17 10:29:19,1064961550552330000 
2022-01-17 10:29:19,1064961048041160000 
2022-01-17 10:29:19,1064959832565420000 
